Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Region,Product ID,Sub-Category,Product Name,Sales,Quantity,Notmalized Quantity,Discount,Profit,Order Ship Difference,Order Year,Order Month,Ord_Month_Name,Unit Price,Price Category,Profit Ratio,Profit Ratio Category,Unit Profit Ratio,Quarter,Year-Quarter
CA-2015-142454,8/15/2015,8/19/2015,Standard Class,Richard Eichhorn,Consumer,Oakland,California,West,FUR-FU-10004018,Furnishings,Tensor Computer Mounted Lamp,104.23,7,0.5,0,28.1421,4,2015,8,Aug,14.89,Low Price,0.27,Medium Profit,0.038571429,Q3,2015 Q3
CA-2017-145653,9/1/2017,9/1/2017,Same Day,Cynthia Arntzen,Consumer,Detroit,Michigan,Central,FUR-CH-10004875,Chairs,Harbour Creations 67200 Series Stacking Chairs,498.26,7,0.5,0,134.5302,0,2017,9,Sep,71.18,Low Price,0.27,Medium Profit,0.038571429,Q3,2017 Q3
CA-2014-140487,6/14/2014,6/20/2014,Standard Class,Sharelle Roach,Home Office,Detroit,Michigan,Central,FUR-BO-10000711,Bookcases,"Hon Metal Bookcases, Gray",212.94,3,0.214285714,0,57.4938,6,2014,6,Jun,70.98,Low Price,0.27,Medium Profit,0.09,Q2,2014 Q2
CA-2016-119865,6/21/2016,6/26/2016,Standard Class,Adam Shillingsburg,Consumer,New York City,New York,East,FUR-BO-10003272,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,2,0.142857143,0.2,-44.196,5,2016,6,Jun,176.784,Medium Price,-0.125,Loss,-0.0625,Q2,2016 Q2
CA-2017-124436,3/19/2017,3/22/2017,Second Class,Sue Ann Reed,Consumer,Fresno,California,West,FUR-TA-10001095,Tables,Chromcraft Round Conference Tables,697.16,5,0.357142857,0.2,8.7145,3,2017,3,Mar,139.432,Medium Price,0.0125,Low Profit,0.0025,Q1,2017 Q1
CA-2017-124436,3/19/2017,3/22/2017,Second Class,Sue Ann Reed,Consumer,Fresno,California,West,FUR-FU-10001185,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93,1,0.071428571,0,12.6813,3,2017,3,Mar,30.93,Low Price,0.41,Medium Profit,0.41,Q1,2017 Q1
CA-2014-115084,10/18/2014,10/22/2014,Standard Class,Luke Schmidt,Corporate,Texarkana,Arkansas,South,FUR-CH-10004626,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.34,6,0.428571429,0,145.2816,4,2014,10,Oct,100.89,Medium Price,0.24,Medium Profit,0.04,Q4,2014 Q4
CA-2017-131037,8/22/2017,8/23/2017,First Class,Tony Molinari,Consumer,San Francisco,California,West,FUR-TA-10001768,Tables,Hon Racetrack Conference Tables,210.008,1,0.071428571,0.2,2.6251,1,2017,8,Aug,210.008,High Price,0.0125,Low Profit,0.0125,Q3,2017 Q3
CA-2014-166744,9/20/2014,9/24/2014,Standard Class,Duane Noonan,Consumer,Columbia,Maryland,East,FUR-FU-10004952,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",164.22,3,0.214285714,0,50.9082,4,2014,9,Sep,54.74,Low Price,0.31,Medium Profit,0.103333333,Q3,2014 Q3
CA-2014-166744,9/20/2014,9/24/2014,Standard Class,Duane Noonan,Consumer,Columbia,Maryland,East,FUR-BO-10001337,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,362.94,3,0.214285714,0,36.294,4,2014,9,Sep,120.98,Medium Price,0.1,Low Profit,0.033333333,Q3,2014 Q3
CA-2016-156265,8/2/2016,8/4/2016,Second Class,Barry Franzsisch,Corporate,Los Angeles,California,West,FUR-TA-10001691,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,2,0.142857143,0.2,15.3522,2,2016,8,Aug,68.232,Low Price,0.1125,Low Profit,0.05625,Q3,2016 Q3
CA-2015-125185,3/5/2015,3/7/2015,Second Class,Alan Haines,Corporate,Bethlehem,Pennsylvania,East,FUR-CH-10002647,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372,2,0.142857143,0.3,-7.098,2,2015,3,Mar,49.686,Low Price,-0.071428571,Loss,-0.035714286,Q1,2015 Q1
CA-2015-125185,3/5/2015,3/7/2015,Second Class,Alan Haines,Corporate,Bethlehem,Pennsylvania,East,FUR-FU-10003247,Furnishings,36X48 HARDFLOOR CHAIRMAT,33.568,2,0.142857143,0.2,-5.4548,2,2015,3,Mar,16.784,Low Price,-0.1625,Loss,-0.08125,Q1,2015 Q1
CA-2014-105165,9/7/2014,9/10/2014,First Class,Sam Zeldin,Home Office,Houston,Texas,Central,FUR-TA-10004154,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",200.795,1,0.071428571,0.3,-22.948,3,2014,9,Sep,200.795,High Price,-0.114285714,Loss,-0.114285714,Q3,2014 Q3
CA-2017-144484,9/11/2017,9/11/2017,Same Day,Cassandra Brandow,Consumer,San Francisco,California,West,FUR-FU-10000260,Furnishings,"6"" Cubicle Wall Clock, Black",32.36,4,0.285714286,0,11.6496,0,2017,9,Sep,8.09,Low Price,0.36,Medium Profit,0.09,Q3,2017 Q3
CA-2017-125913,1/16/2017,1/16/2017,Same Day,Jack O'Briant,Corporate,Los Angeles,California,West,FUR-FU-10001487,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",27.92,4,0.285714286,0,8.0968,0,2017,1,Jan,6.98,Low Price,0.29,Medium Profit,0.0725,Q1,2017 Q1
CA-2017-125913,1/16/2017,1/16/2017,Same Day,Jack O'Briant,Corporate,Los Angeles,California,West,FUR-TA-10001520,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,7,0.5,0.2,-14.9877,0,2017,1,Jan,57.096,Low Price,-0.0375,Loss,-0.005357143,Q1,2017 Q1
CA-2015-162887,11/7/2015,11/9/2015,Second Class,Stewart Visinsky,Consumer,Burlington,Vermont,East,FUR-CH-10000595,Chairs,Safco Contoured Stacking Chairs,715.2,3,0.214285714,0,178.8,2,2015,11,Nov,238.4,High Price,0.25,Medium Profit,0.083333333,Q4,2015 Q4
CA-2014-113859,9/13/2014,9/17/2014,Standard Class,Becky Castell,Home Office,Odessa,Texas,Central,FUR-CH-10004698,Chairs,"Padded Folding Chairs, Black, 4/Carton",340.116,6,0.428571429,0.3,-9.7176,4,2014,9,Sep,56.686,Low Price,-0.028571429,Loss,-0.004761905,Q3,2014 Q3
CA-2015-105158,9/5/2015,9/10/2015,Standard Class,Sung Pak,Corporate,Rochester,Minnesota,Central,FUR-FU-10001706,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0.142857143,0,2.9568,5,2015,9,Sep,3.08,Low Price,0.48,Medium Profit,0.24,Q3,2015 Q3
CA-2017-105991,5/5/2017,5/6/2017,First Class,Lisa Hazard,Consumer,Louisville,Colorado,West,FUR-BO-10004467,Bookcases,Bestar Classic Bookcase,89.991,3,0.214285714,0.7,-152.9847,1,2017,5,May,29.997,Low Price,-1.7,Loss,-0.566666667,Q2,2017 Q2
CA-2014-146283,9/8/2014,9/15/2014,Standard Class,Kean Takahito,Consumer,Houston,Texas,Central,FUR-CH-10004287,Chairs,SAFCO Arco Folding Chair,966.7,5,0.357142857,0.3,-13.81,7,2014,9,Sep,193.34,Medium Price,-0.014285714,Loss,-0.002857143,Q3,2014 Q3
CA-2015-111073,12/26/2015,12/30/2015,Standard Class,Mick Crebagga,Consumer,Medina,Ohio,East,FUR-TA-10004086,Tables,KI Adjustable-Height Table,51.588,1,0.071428571,0.4,-15.4764,4,2015,12,Dec,51.588,Low Price,-0.3,Loss,-0.3,Q4,2015 Q4
CA-2017-108791,7/27/2017,7/31/2017,Standard Class,Tony Molinari,Consumer,Yonkers,New York,East,FUR-FU-10004018,Furnishings,Tensor Computer Mounted Lamp,14.89,1,0.071428571,0,4.0203,4,2017,7,Jul,14.89,Low Price,0.27,Medium Profit,0.27,Q3,2017 Q3
CA-2016-113831,5/30/2016,6/3/2016,Standard Class,Anna Hberlin,Corporate,Springfield,Virginia,South,FUR-TA-10002645,Tables,Hon Rectangular Conference Tables,2275.5,10,0.714285714,0,386.835,4,2016,5,May,227.55,High Price,0.17,Low Profit,0.017,Q2,2016 Q2
US-2014-139500,11/16/2014,11/20/2014,Standard Class,Alan Barnes,Consumer,Decatur,Illinois,Central,FUR-CH-10002017,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.296,2,0.142857143,0.3,-1.0656,4,2014,11,Nov,18.648,Low Price,-0.028571429,Loss,-0.014285714,Q4,2014 Q4
US-2014-166310,9/21/2014,9/23/2014,First Class,Joni Sundaresam,Home Office,Garland,Texas,Central,FUR-FU-10001546,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.142857143,0.6,-7.476,2,2014,9,Sep,4.272,Low Price,-0.875,Loss,-0.4375,Q3,2014 Q3
US-2016-168410,2/21/2016,2/26/2016,Standard Class,Benjamin Venier,Corporate,Oceanside,New York,East,FUR-FU-10000629,Furnishings,9-3/4 Diameter Round Wall Clock,68.95,5,0.357142857,0,28.959,5,2016,2,Feb,13.79,Low Price,0.42,Medium Profit,0.084,Q1,2016 Q1
CA-2017-131254,11/19/2017,11/21/2017,First Class,Nathan Cano,Consumer,Houston,Texas,Central,FUR-CH-10003774,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",191.058,3,0.214285714,0.3,-46.3998,2,2017,11,Nov,63.686,Low Price,-0.242857143,Loss,-0.080952381,Q4,2017 Q4
CA-2017-137876,4/30/2017,5/5/2017,Standard Class,Don Jones,Corporate,San Francisco,California,West,FUR-FU-10000222,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,2,0.142857143,0,21.4368,5,2017,4,Apr,32.48,Low Price,0.33,Medium Profit,0.165,Q2,2017 Q2
CA-2016-154060,5/2/2016,5/8/2016,Standard Class,Dan Lawera,Consumer,Greensboro,North Carolina,South,FUR-CH-10002304,Chairs,"Global Stack Chair without Arms, Black",187.056,9,0.642857143,0.2,11.691,6,2016,5,May,20.784,Low Price,0.0625,Low Profit,0.006944444,Q2,2016 Q2
US-2017-162558,10/2/2017,10/5/2017,First Class,Dean percer,Home Office,Knoxville,Tennessee,South,FUR-FU-10002364,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",11.808,2,0.142857143,0.2,1.3284,3,2017,10,Oct,5.904,Low Price,0.1125,Low Profit,0.05625,Q4,2017 Q4
US-2017-162558,10/2/2017,10/5/2017,First Class,Dean percer,Home Office,Knoxville,Tennessee,South,FUR-FU-10004864,Furnishings,Eldon 500 Class Desk Accessories,9.656,1,0.071428571,0.2,1.5691,3,2017,10,Oct,9.656,Low Price,0.1625,Low Profit,0.1625,Q4,2017 Q4
US-2017-162558,10/2/2017,10/5/2017,First Class,Dean percer,Home Office,Knoxville,Tennessee,South,FUR-TA-10000198,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.116,7,0.5,0.4,-1002.7836,3,2017,10,Oct,330.588,High Price,-0.433333333,Loss,-0.061904762,Q4,2017 Q4
US-2017-162558,10/2/2017,10/5/2017,First Class,Dean percer,Home Office,Knoxville,Tennessee,South,FUR-FU-10003691,Furnishings,"Eldon Image Series Desk Accessories, Ebony",19.76,2,0.142857143,0.2,5.928,3,2017,10,Oct,9.88,Low Price,0.3,Medium Profit,0.15,Q4,2017 Q4
CA-2015-119508,12/4/2015,12/9/2015,Standard Class,Tracy Zic,Consumer,Lakewood,California,West,FUR-FU-10004270,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",25.08,6,0.428571429,0,9.0288,5,2015,12,Dec,4.18,Low Price,0.36,Medium Profit,0.06,Q4,2015 Q4
CA-2016-123120,9/4/2016,9/8/2016,Standard Class,Christina VanderZanden,Consumer,New York City,New York,East,FUR-FU-10004748,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94,1,0.071428571,0,24.9366,4,2016,9,Sep,63.94,Low Price,0.39,Medium Profit,0.39,Q3,2016 Q3
CA-2014-103331,8/26/2014,9/1/2014,Standard Class,Karl Braun,Consumer,Newark,Delaware,East,FUR-FU-10001731,Furnishings,Acrylic Self-Standing Desk Frames,10.68,4,0.285714286,0,4.0584,6,2014,8,Aug,2.67,Low Price,0.38,Medium Profit,0.095,Q3,2014 Q3
CA-2014-113768,5/13/2014,5/19/2014,Standard Class,Aaron Hawkins,Corporate,Los Angeles,California,West,FUR-CH-10002439,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.456,6,0.428571429,0.2,20.9592,6,2014,5,May,46.576,Low Price,0.075,Low Profit,0.0125,Q2,2014 Q2
US-2017-126060,4/14/2017,4/18/2017,Standard Class,Dorothy Wardle,Corporate,Fayetteville,North Carolina,South,FUR-BO-10003433,Bookcases,Sauder Cornerstone Collection Library,198.272,8,0.571428571,0.2,-32.2192,4,2017,4,Apr,24.784,Low Price,-0.1625,Loss,-0.0203125,Q2,2017 Q2
CA-2016-122017,12/29/2016,1/2/2017,Standard Class,Carlos Daly,Consumer,Wichita,Kansas,Central,FUR-FU-10000672,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,0.428571429,0,23.9904,4,2016,12,Dec,11.76,Low Price,0.34,Medium Profit,0.056666667,Q4,2016 Q4
US-2017-136721,4/8/2017,4/12/2017,Standard Class,Nicole Hansen,Corporate,Oak Park,Michigan,Central,FUR-FU-10004665,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,0.142857143,0,71.2296,4,2017,4,Apr,136.98,Medium Price,0.26,Medium Profit,0.13,Q2,2017 Q2
US-2017-136721,4/8/2017,4/12/2017,Standard Class,Nicole Hansen,Corporate,Oak Park,Michigan,Central,FUR-FU-10004188,Furnishings,Luxo Professional Combination Clamp-On Lamps,306.9,3,0.214285714,0,79.794,4,2017,4,Apr,102.3,Medium Price,0.26,Medium Profit,0.086666667,Q2,2017 Q2
CA-2015-118738,10/24/2015,10/30/2015,Standard Class,Andrew Gjertsen,Corporate,Houston,Texas,Central,FUR-TA-10002607,Tables,KI Conference Tables,347.361,7,0.5,0.3,-69.4722,6,2015,10,Oct,49.623,Low Price,-0.2,Loss,-0.028571429,Q4,2015 Q4
US-2014-123183,11/19/2014,11/25/2014,Standard Class,Georgia Rosenberg,Corporate,Wilmington,Delaware,East,FUR-BO-10000362,Bookcases,Sauder Inglewood Library Bookcases,1025.88,6,0.428571429,0,235.9524,6,2014,11,Nov,170.98,Medium Price,0.23,Medium Profit,0.038333333,Q4,2014 Q4
US-2016-147340,9/24/2016,9/24/2016,Same Day,Edward Becker,Corporate,San Francisco,California,West,FUR-FU-10002501,Furnishings,Nu-Dell Executive Frame,63.2,5,0.357142857,0,23.384,0,2016,9,Sep,12.64,Low Price,0.37,Medium Profit,0.074,Q3,2016 Q3
CA-2016-117681,4/9/2016,4/14/2016,Standard Class,Herbert Flentye,Consumer,Los Angeles,California,West,FUR-BO-10001798,Bookcases,Bush Somerset Collection Bookcase,556.665,5,0.357142857,0.15,6.549,5,2016,4,Apr,111.333,Medium Price,0.011764706,Low Profit,0.002352941,Q2,2016 Q2
CA-2016-153598,12/3/2016,12/6/2016,First Class,Neoma Murray,Consumer,Los Angeles,California,West,FUR-FU-10001085,Furnishings,3M Polarizing Light Filter Sleeves,111.9,6,0.428571429,0,51.474,3,2016,12,Dec,18.65,Low Price,0.46,Medium Profit,0.076666667,Q4,2016 Q4
US-2016-108497,6/14/2016,6/14/2016,Same Day,Marc Harrigan,Home Office,Los Angeles,California,West,FUR-BO-10004218,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.165,5,0.357142857,0.15,35.245,0,2016,6,Jun,119.833,Medium Price,0.058823529,Low Profit,0.011764706,Q2,2016 Q2
CA-2014-136861,9/5/2014,9/7/2014,First Class,Patrick Ryan,Consumer,Saint Petersburg,Florida,South,FUR-FU-10001967,Furnishings,Telescoping Adjustable Floor Lamp,31.984,2,0.142857143,0.2,1.999,2,2014,9,Sep,15.992,Low Price,0.0625,Low Profit,0.03125,Q3,2014 Q3
CA-2014-103317,7/5/2014,7/8/2014,First Class,Don Miller,Corporate,Palm Coast,Florida,South,FUR-FU-10001591,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2,0.142857143,0.2,5.368,3,2014,7,Jul,9.76,Low Price,0.275,Medium Profit,0.1375,Q3,2014 Q3
CA-2014-103317,7/5/2014,7/8/2014,First Class,Don Miller,Corporate,Palm Coast,Florida,South,FUR-FU-10003192,Furnishings,Luxo Adjustable Task Clamp Lamp,213.216,3,0.214285714,0.2,15.9912,3,2014,7,Jul,71.072,Low Price,0.075,Low Profit,0.025,Q3,2014 Q3
US-2014-119081,9/12/2014,9/19/2014,Standard Class,Tom Ashbrook,Home Office,Olathe,Kansas,Central,FUR-FU-10003464,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",40.56,2,0.142857143,0,12.9792,7,2014,9,Sep,20.28,Low Price,0.32,Medium Profit,0.16,Q3,2014 Q3
CA-2017-130631,12/29/2017,1/2/2018,Standard Class,Bruce Stewart,Consumer,Edmonds,Washington,West,FUR-FU-10004093,Furnishings,Hand-Finished Solid Wood Document Frame,68.46,2,0.142857143,0,20.538,4,2017,12,Dec,34.23,Low Price,0.3,Medium Profit,0.15,Q4,2017 Q4
CA-2017-116680,9/4/2017,9/6/2017,Second Class,Pete Kriz,Consumer,San Francisco,California,West,FUR-TA-10001771,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.272,8,0.571428571,0.2,92.392,2,2017,9,Sep,184.784,Medium Price,0.0625,Low Profit,0.0078125,Q3,2017 Q3
CA-2017-101574,9/28/2017,10/4/2017,Standard Class,Bruce Degenhardt,Consumer,Los Angeles,California,West,FUR-FU-10001706,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0.214285714,0,4.4352,6,2017,9,Sep,3.08,Low Price,0.48,Medium Profit,0.16,Q3,2017 Q3
CA-2014-146591,1/19/2014,1/20/2014,First Class,Toby Swindell,Consumer,Scottsdale,Arizona,West,FUR-BO-10001972,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.47,5,0.357142857,0.7,-320.597,1,2014,1,Jan,36.294,Low Price,-1.766666667,Loss,-0.353333333,Q1,2014 Q1
CA-2016-122448,6/9/2016,6/14/2016,Standard Class,Dean Braden,Consumer,San Francisco,California,West,FUR-CH-10002774,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.214285714,0.2,13.7646,5,2016,6,Jun,40.784,Low Price,0.1125,Low Profit,0.0375,Q2,2016 Q2
CA-2014-132451,9/26/2014,9/27/2014,First Class,Karen Ferguson,Home Office,San Diego,California,West,FUR-CH-10000454,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,3,0.214285714,0.2,73.194,1,2014,9,Sep,195.184,Medium Price,0.125,Low Profit,0.041666667,Q3,2014 Q3
CA-2017-116946,12/19/2017,12/23/2017,Standard Class,Tony Sayre,Consumer,Parker,Colorado,West,FUR-FU-10000320,Furnishings,OIC Stacking Trays,13.36,5,0.357142857,0.2,4.008,4,2017,12,Dec,2.672,Low Price,0.3,Medium Profit,0.06,Q4,2017 Q4
CA-2017-116946,12/19/2017,12/23/2017,Standard Class,Tony Sayre,Consumer,Parker,Colorado,West,FUR-BO-10000468,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018,7,0.5,0.7,-183.6324,4,2017,12,Dec,14.574,Low Price,-1.8,Loss,-0.257142857,Q4,2017 Q4
CA-2017-148999,1/30/2017,2/4/2017,Standard Class,Emily Burns,Consumer,Miami,Florida,South,FUR-CH-10002044,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136,4,0.285714286,0.2,-68.1096,5,2017,1,Jan,104.784,Medium Price,-0.1625,Loss,-0.040625,Q1,2017 Q1
CA-2017-134495,4/1/2017,4/4/2017,Second Class,Barry Franzsisch,Corporate,Jacksonville,Florida,South,FUR-CH-10003774,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3,0.214285714,0.2,-19.1058,3,2017,4,Apr,72.784,Low Price,-0.0875,Loss,-0.029166667,Q2,2017 Q2
CA-2014-105249,11/28/2014,11/28/2014,Same Day,Duane Huffman,Home Office,San Francisco,California,West,FUR-BO-10000330,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.285714286,0.15,-4.8392,0,2014,11,Nov,102.833,Medium Price,-0.011764706,Loss,-0.002941176,Q4,2014 Q4
CA-2017-164378,7/15/2017,7/18/2017,Second Class,Michelle Moray,Consumer,New York City,New York,East,FUR-CH-10002084,Chairs,Hon Mobius Operator's Chair,664.146,6,0.428571429,0.1,88.5528,3,2017,7,Jul,110.691,Medium Price,0.133333333,Low Profit,0.022222222,Q3,2017 Q3
CA-2017-127782,11/2/2017,11/6/2017,Standard Class,Thea Hudgings,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10001847,Furnishings,Eldon Image Series Black Desk Accessories,3.312,1,0.071428571,0.2,0.6624,4,2017,11,Nov,3.312,Low Price,0.2,Low Profit,0.2,Q4,2017 Q4
CA-2015-168529,10/8/2015,10/12/2015,Standard Class,Maria Bertelson,Consumer,San Francisco,California,West,FUR-FU-10001588,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,0.357142857,0,62.737,4,2015,10,Oct,29.18,Low Price,0.43,Medium Profit,0.086,Q4,2015 Q4
CA-2017-117667,12/4/2017,12/9/2017,Standard Class,Michael Stewart,Corporate,Philadelphia,Pennsylvania,East,FUR-CH-10004540,Chairs,Global Chrome Stack Chair,239.96,10,0.714285714,0.3,-10.284,5,2017,12,Dec,23.996,Low Price,-0.042857143,Loss,-0.004285714,Q4,2017 Q4
CA-2017-117667,12/4/2017,12/9/2017,Standard Class,Michael Stewart,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10004093,Furnishings,Hand-Finished Solid Wood Document Frame,54.768,2,0.142857143,0.2,6.846,5,2017,12,Dec,27.384,Low Price,0.125,Low Profit,0.0625,Q4,2017 Q4
US-2017-150595,5/22/2017,5/26/2017,Standard Class,Laurel Elliston,Consumer,Chicago,Illinois,Central,FUR-CH-10000513,Chairs,High-Back Leather Manager's Chair,181.986,2,0.142857143,0.3,-54.5958,4,2017,5,May,90.993,Low Price,-0.3,Loss,-0.15,Q2,2017 Q2
CA-2016-134936,12/19/2016,12/25/2016,Standard Class,Erin Smith,Corporate,Tucson,Arizona,West,FUR-TA-10001086,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,6,0.428571429,0.5,-218.8656,6,2016,12,Dec,75.995,Low Price,-0.48,Loss,-0.08,Q4,2016 Q4
CA-2017-151008,9/7/2017,9/8/2017,First Class,Justin MacKendrick,Consumer,Draper,Utah,West,FUR-FU-10002396,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,2,0.142857143,0,10.5672,1,2017,9,Sep,12.58,Low Price,0.42,Medium Profit,0.21,Q3,2017 Q3
US-2014-159618,11/12/2014,11/16/2014,Standard Class,Darren Budd,Corporate,Houston,Texas,Central,FUR-BO-10004467,Bookcases,Bestar Classic Bookcase,67.9932,1,0.071428571,0.32,-12.9987,4,2014,11,Nov,67.9932,Low Price,-0.191176471,Loss,-0.191176471,Q4,2014 Q4
CA-2017-116113,10/2/2017,10/6/2017,Second Class,Jane Waco,Corporate,Montgomery,Alabama,South,FUR-FU-10002963,Furnishings,"Master Caster Door Stop, Gray",10.16,2,0.142857143,0,3.4544,4,2017,10,Oct,5.08,Low Price,0.34,Medium Profit,0.17,Q4,2017 Q4
CA-2015-125066,12/14/2015,12/18/2015,Standard Class,Keith Dawkins,Corporate,Jackson,Mississippi,South,FUR-FU-10003829,Furnishings,Stackable Trays,6.16,2,0.142857143,0,1.9712,4,2015,12,Dec,3.08,Low Price,0.32,Medium Profit,0.16,Q4,2015 Q4
CA-2017-157966,3/13/2017,3/13/2017,Same Day,Stephanie Ulpright,Home Office,Chicago,Illinois,Central,FUR-CH-10003606,Chairs,SAFCO Folding Chair Trolley,89.768,1,0.071428571,0.3,-2.5648,0,2017,3,Mar,89.768,Low Price,-0.028571429,Loss,-0.028571429,Q1,2017 Q1
CA-2016-136686,12/12/2016,12/16/2016,Standard Class,Roy Franzsisch,Consumer,Pasadena,California,West,FUR-FU-10004864,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64,6,0.428571429,0,122.7648,4,2016,12,Dec,63.94,Low Price,0.32,Medium Profit,0.053333333,Q4,2016 Q4
CA-2017-137498,9/9/2017,9/14/2017,Second Class,Liz Carlisle,Consumer,Los Angeles,California,West,FUR-CH-10003833,Chairs,Novimex Fabric Task Chair,243.92,5,0.357142857,0.2,-15.245,5,2017,9,Sep,48.784,Low Price,-0.0625,Loss,-0.0125,Q3,2017 Q3
CA-2017-163818,10/4/2017,10/8/2017,Standard Class,Paul Stevenson,Home Office,Clinton,Maryland,East,FUR-FU-10000076,Furnishings,24-Hour Round Wall Clock,19.98,1,0.071428571,0,8.5914,4,2017,10,Oct,19.98,Low Price,0.43,Medium Profit,0.43,Q4,2017 Q4
CA-2014-116673,12/15/2014,12/19/2014,Second Class,Jas O'Carroll,Consumer,San Diego,California,West,FUR-FU-10003829,Furnishings,Stackable Trays,6.16,2,0.142857143,0,1.9712,4,2014,12,Dec,3.08,Low Price,0.32,Medium Profit,0.16,Q4,2014 Q4
CA-2014-164742,10/13/2014,10/18/2014,Second Class,Marina Lichtenstein,Corporate,Lakewood,New Jersey,East,FUR-CH-10002880,Chairs,"Global High-Back Leather Tilter, Burgundy",245.98,2,0.142857143,0,27.0578,5,2014,10,Oct,122.99,Medium Price,0.11,Low Profit,0.055,Q4,2014 Q4
CA-2016-134516,9/20/2016,9/25/2016,Standard Class,Filia McAdams,Corporate,Greensboro,North Carolina,South,FUR-FU-10001546,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.142857143,0.2,1.068,5,2016,9,Sep,8.544,Low Price,0.0625,Low Profit,0.03125,Q3,2016 Q3
CA-2016-134516,9/20/2016,9/25/2016,Standard Class,Filia McAdams,Corporate,Greensboro,North Carolina,South,FUR-CH-10002880,Chairs,"Global High-Back Leather Tilter, Burgundy",98.392,1,0.071428571,0.2,-11.0691,5,2016,9,Sep,98.392,Low Price,-0.1125,Loss,-0.1125,Q3,2016 Q3
